match_id,season_id,team_batting,team_bowling,match_winner,result,win_by_runs,win_by_wickets,toss_winner,toss_decision,venue,city,venue_region
1473478,2025,2,3,3,win,,7.0,3,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India
1473479,2025,1,134,1,win,11.0,,134,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India
1473480,2025,129,2,2,win,,5.0,2,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India
1473481,2025,494,6,6,no result,,,494,bat,"Eden Gardens, Kolkata",Kolkata,India
1473483,2025,1,252,1,win,,6.0,1,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473482,2025,3,614,3,win,54.0,,614,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473484,2025,615,134,134,win,,8.0,134,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473490,2025,134,6,6,win,1.0,,6,bat,"Eden Gardens, Kolkata",Kolkata,India
1473485,2025,6,252,6,win,14.0,,252,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473486,2025,129,494,494,win,,4.0,494,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India
1473487,2025,3,134,3,win,100.0,,134,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473491,2025,614,494,494,win,37.0,,614,field,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India
1473488,2025,615,2,615,win,38.0,,2,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473489,2025,1,129,1,win,2.0,,129,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India
1473492,2025,252,2,2,no result,,,2,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India
1473493,2025,3,615,615,win,,3.0,615,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473494,2025,129,6,129,win,,2.0,6,bat,"Eden Gardens, Kolkata",Kolkata,India
1473495,2025,494,252,252,no result,,,494,bat,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India
1473497,2025,494,134,494,win,10.0,,494,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473500,2025,129,134,134,win,,6.0,134,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473498,2025,252,615,615,win,,10.0,615,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473499,2025,614,2,2,win,,6.0,2,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473502,2025,614,615,614,win,33.0,,615,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473501,2025,3,252,3,win,59.0,,252,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473503,2025,2,1,2,win,42.0,,1,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473504,2025,129,615,129,win,83.0,,129,bat,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473507,2025,1,614,1,win,,6.0,1,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473505,2025,2,6,2,win,110.0,,2,bat,"Arun Jaitley Stadium, Delhi",Delhi,India
1473506,2025,3,494,494,win,,7.0,494,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473508,2025,494,1,1,win,,8.0,1,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,India
1473509,2025,3,615,3,win,20.0,,3,bat,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,India
1473510,2025,3,494,494,win,,5.0,494,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473511,2025,1,494,1,win,6.0,,494,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1485779,2025,494,252,252,win,,6.0,252,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
